document_id,document_url,document_lang,document_text,product_name
11299,https://dskbank.bg/индивидуални-клиенти/разплащания/сметки/детайли-за-разплащателни-продукти/индивидуални-продукти/стандартна-разплащателна-сметка,bg,"Индивидуални клиенти

Разплащания

Сметки

Детайли за разплащателни продукти

<img alt=""дебитни-карти-стандарт"">

# Стандартна разплащателна сметка

## Удобен и сигурен начин да се разпореждаш с парите си

<img alt="""">

<img alt="""">

### Какво представлява?

В Банка ДСК може да си откриеш разплащателна сметка в евро, щатски долари, британски паунди, швейцарски франкове, канадски долари, шведски крони, унгарски форинти, румънски леи, японски йени и турски лири.

По разплащателната сметка можеш да:

внасяш и теглиш пари в брой - услугата е достъпна за теглене в евро, щатски долари, британски паунди и швейцарски франкове;

получаваш и нареждаш безналични преводи на суми;

получаваш дохода си;

наредиш автоматичен трансфер на суми по други сметки, открити в банката, включително за погасяване на кредити;

ползваш банкова карта, ако сметката ти е открита в евро или щатски долари;

ползваш кредит - овърдрафт, ако сметката ти е открита в евро;

ползваш услуги чрез дигирално банкиране;

да плащаш твоите и/или на трети лица задължения за данъци, такси, електроенергия, телефон /стационарен и мобилен/, отопление, вода, интернет услуги и други - чрез разплащателната сметка в евро.

### Какви са твоите предимства?

Разпореждаш се със сметката си във всеки офис на банката;

Спестяваш време за плащане на задълженията си за комунални услуги и др.;

Ползваш кредит при преференциални условия в определени от банката случаи;

Погасяваш кредитите си и превеждате суми по други сметки, открити в банката, без да е необходимо присъствие ти;

Сигурност за твоите средства.

### Какво трябва да направя?

Разплащателна сметка може да си открие във всеки офис на банката. За да ползваш разплащателна сметка, трябва да си имаш навършени 18 години.

Паричните средства на титуляра в Банка ДСК, приети на влог при обявените от банката условия, включително начислените лихви, са гаранитирани от Фонда за гарантиране на влоговете в банките, в общ размер до 100 000 евро.

Таксите са съобразно действащата Тарифа на Банка ДСК .

### Лихвени проценти на годишна база:

|СТАНДАРТНА РАЗПЛАЩАТЕЛНА СМЕТКА
|---
|EUR|USD|GBP
|от остатъка|0,00%|от остатъка|0,00%|от остатъка|0,00%
|CHF|CAD|SEK
|от остатъка|0,00%|от остатъка|0,00%|от остатъка|0,00%
|HUF|RON|JPY
|от остатъка|0,00%|от остатъка|0,00%|от остатъка|0,00%
|RUB|TRY|
|от остатъка|0,00%|от остатъка|0,00%||

Паричните средства на титуляра в Банка ДСК, приети на влог при обявените от Банката условия, включително начислените лихви, са гарантирани от Фонда за гарантиране на влоговете в банките, в общ размер до 100 000 евро.

### Документи

<img alt=""document icon"">

01.01.2026 Общи условия на „Банка ДСК“ АД за предоставяне на платежни услуги

.pdf ОУ - Документи Общи условия - индивидуални клиенти

<img alt=""document icon"">

31.12.2025 Тарифа за физически лица

.pdf Тарифа

<img alt=""document icon"">

31.12.2025 Речник на използваните термини

.pdf Документи офиси на Банка ДСК Други документи

<img alt=""document icon"">

31.12.2025 Документ с информация за таксите - Стандартна разплащателна сметка

.pdf Документи офиси - ДИТ Документи пасив Други документи

<img alt=""document icon"">

08.10.2023 Брошура на Европейската комисия относно правата на потребителите при използването на платежни услуги

.pdf Други документи

<img alt=""document icon"">

31.12.2025 Предварителна информация по чл. 54 от Закона за платежните услуги и платежните системи

.pdf Документи офиси на Банка ДСК Платежни услуги Други документи

<img alt=""document icon"">

31.12.2025 Информационен бюлетин за вложителите

.pdf Други документи

<img alt=""document icon"">

31.12.2025 Указания за прехвърляне на платежна сметка

.pdf Документи офиси на Банка ДСК Платежни услуги Други документи

<img alt=""document icon"">

31.12.2025 Информация по чл 57-59 от Закон за кредитните институции

.pdf Документи офиси на Банка ДСК Инвестиции и депозити Други документи

<img alt=""document icon"">

31.12.2025 Въпроси и отговори за гарантирането на влоговете

.pdf

### Други продукти

<img alt="""">

### Платежна сметка за основни операции

Виж повече

<img alt=""детски-банкови-карти"">

### Сметки за деца и тийнейджъри

Виж повече

<img alt=""сметка за дарения банка дск"">

### Дарителска сметка „ДСК Пулс“

Виж повече

<img alt=""дебитни-карти-стандартни"">

### Стандартна разплащателна сметка

Виж повече",Стандартна разплащателна сметка
11407,https://dskbank.bg/индивидуални-клиенти/кредитиране/потребителски-кредити/детайли-за-потребителски-кредити/индивидуални-продукти/потребителски-кредит,bg,"<img alt=""потребителски-кредит-с-най-добри-условия"">

# Стандартен потребителски кредит

## За всички мои желания ТУК и СЕГА

<img alt="""">

Индивидуални клиенти

Кредитиране

Потребителски кредити

Стандартен потребителски кредит

Искаш най-добрите условия – избери стандартния потребителски кредит ! С него получаваш максималната възможна сума и най-дългия период на издължаване.

### Предимства:

<img alt="""">

Индивидуален подход и предложение

<img alt="""">

Доходи от собствен бизнес

<img alt="""">

Финансиране на моряци и пенсионери

<img alt="""">

Съдействие при нужда от съдлъжник

### Как да взема потребителски кредит?

<img alt="""">

### Заповядай в офис на Банка ДСК

<img alt=""028"">

### Консултирай се с наш кредитен експерт

<img alt=""011"">

### Получаваш одобрение и подписваш договор

### Параметри на продукта

<img alt="""">

Мин. / макс. размер 500 евро / 40 000 евро

<img alt="""">

Мин. / макс. срок 18 мес. / 10 год.

### Представителен пример

<img alt="""">

Сума 15 000 евро

<img alt="""">

Период 120 месеца

<img alt="""">

Месечна вноска 171.47 евро

<img alt="""">

ГПР % 7,56%

|Лихвен процент (променлива лихва, формирана от РЛП и надбавка)|6,25%
|---|---
|Месечна такса за ползване на план Без Ограничения:|5.11 евро
|Обща дължима сума:|20 576.23 евро (без месечните вноски за план) / 21 189.43 евро (с месечните вноски за план)

Важно е да знаеш:

Представените по-горе изчисления са ориентировъчни.

Ще получиш персонална оферта, съобразена с твоя профил и индивидуален случай.

<img alt="""">

### Застраховка „Кредитна защита“

Застраховка „Кредитна защита“ осигурява финансова защита при неблагоприятни ситуации с живота и здравето, които могат да доведат до невъзможност за изплащане на кредитните задължения.

<img alt="""">

Застрахователното покритие за територията на цял свят и за целия период на изплащане на кредита;

<img alt="""">

Улеснен начин на заплащане на премията едновременно с месечната погасителна вноска по кредита;

<img alt="""">

Възможност за застрахователна защита срещу загуба на доход при нежелана безработица

### Такси и лихвени проценти

По кредитите се прилага променлив лихвен процент, формиран от стойността на референтен лихвен процент, представляващ индикатор „Ефективен годишен лихвен процент по салда по срочни депозити общо в левове и евро на сектор Домакинства със срок над 1 ден до 2 години“.

ГПР 7,56%

Размер на кредита 15 000 евро

Срок на кредита 10 години

Месечна вноска 171.47 евро

Общо дължима сума 20 576.23 евро (без месечните вноски за план) / 21 189.43 евро (с месечните вноски за план)

Представителен пример, при плаваща лихва за целия срок, по кредит за текущо потребление, при ежемесечен превод по разплащателна сметка и ползване на план Без Ограничения.

ГПР 7,56%, изчислено на база следните такси и лихви:

Променлив лихвен процент (променлива лихва, формирана от РЛП и надбавка): 6,25%

Брой погасителни вноски: 120

Месечна такса за ползване на план Без Ограничения - 5.11 евро

### Често задавани въпроси

<img alt=""accordion""> 1. Какви са условията за потребителски кредит?

Трябва да си на възраст между 18 и 80 г. в края на договора за потребителски кредит, да имаш доход, който да може да удостовери и валиден документ за самоличност.

<img alt=""accordion""> 2. Какво е годишен процент на разходите (ГПР)?

Годишният процент на разходите изразява общите разходи по кредита за потребителя (лихви, такси и комисиони), настоящи или бъдещи, изразени като годишен процент. ГПР се предоставя, за да ти помогне да сравниш наличните предложения за сключване на договора за кредит.

<img alt=""accordion""> 3. Мога ли да кандидатствам за кредит, ако все още съм в изпитателен срок?

Да, можеш да кандидатстваш за кредит при нас.

<img alt=""accordion""> 4. Мога ли да кандидатствам за кредит, ако съм в отпуск по майчинство?

Да, в тези случаи ние искаме заедно с теб по кредита да участва и съдлъжник, който може да докаже получавания от него доход.

<img alt=""accordion""> 5. За колко време се одобрява кредит?

Кредитът може да бъде одобрен в рамките на един работен ден след представяне на всички необходими документи.

<img alt=""accordion""> 6. Има ли такса за предсрочно погасяване?

Когато кредитът е с плаващ годишен лихвен процент, няма такса за предсрочно погасяване. При кредити с фиксиран годишен лихвен процент, клиентът заплаща такса за предсрочно погасяване, която е 0.5% от остатъчния дълг по кредита, ако от него остава по-малко от една година до приключването му и 1% от остатъчния дълг по кредита, ако от него остава повече от една година до приключването му.

<img alt=""accordion""> 7. Ако погася предсрочно част от кредита, мога ли да не погасявам кредита за известен период от време?

Предсрочните погашения не те освобождават от необходимостта да заплащаш всяка следваща месечна вноска по кредита.

<img alt=""accordion""> 8. Какво да направя, ако не мога да плащам кредита си?

Всеки би могъл да изпита затруднения в изплащане на кредита си. В случай че изпитваш такива затруднения, е добре да се свържеш със служител на банката, който ще ти съдейства за разрешаване на ситуацията.

<img alt=""accordion""> 9. За какви цели може да се използва стандартен потребителски кредит?

Можеш да финансираш по-голяма покупка за жилище, кола, пътуване или да разполагаш с допълнителни средства при необходимост.

Още въпроси

### Документи

<img alt=""document icon"">

15.01.2026 Стойности на референтните лихвени проценти (РЛП), прилагани от Банка ДСК

.pdf

<img alt=""document icon"">

31.12.2025 Искане за потребителски кредит

.pdf Други документи",Стандартен потребителски кредит
10217,https://dskbank.bg/индивидуални-клиенти/електронно-банкиране/dsk-mobile,bg,"<img alt=""ДСК-мобайл"">

# Имаме ново мобилно банкиране DSK Mobile

## Повече възможности, стабилност и лекота

<img alt="""">

Индивидуални клиенти

Електронно банкиране

Банкиране DSK Mobile

Изтегли DSK Mobile

Вече съм клиент

Искам да стана клиент

### Как да се регистрирам в DSK Mobile?

#### Стъпка 1

Избери Активирай DSK Mobile , ако си клиент и искаш да използваш новото мобилно банкиране. Ще минеш през съкратена регистрация.

<img alt=""Мобилно банкиране на Банка ДСК"">

#### Стъпка 2

Попълни твоето ЕГН и се запознай с Информацията за личните данни.

<img alt=""Работа с DSK Mobile"">

#### Стъпка 3

Добави твоя мобилен номер и въведи кода, който ще изпратим на него.

<img alt=""Написване на мобилен номер"">

#### Стъпка 4

Добави твоя имейл и въведи кода, който ще изпратим на него.

<img alt=""Добавяне на имейл"">

#### Стъпка 5

Предстои идентификация, която те предпазва от кражба на самоличност:

- Снимка на лична карта

- Селфи в приложението

<img alt=""Онлайн кандидатстване"">

#### Стъпка 6

Първо заснеми личната си карта от двете страни. След това си направи селфи, като следваш инструкциите.

<img alt=""Стани клиент на Банка ДСК онлайн"">

#### Стъпка 7

Създай сигурна парола за вход в DSK Mobile.

<img alt=""Създаване на парола"">

#### Стъпка 8

Влез с твоя имейл и създадената парола.

<img alt=""Вход в DSK Mobile"">

#### Стъпка 9

Активирай биометрия, ако искаш да използваш лицево разпознаване или пръстов отпечатък за вход и потвърждаване на операции.

<img alt=""Активиране на Face ID"">

#### Стъпка 10

Създай ПИН код с 6 цифри.

<img alt=""Създаване на ПИН за вход"">

#### Стъпка 11

За да станеш клиент, е необходимо да подпишеш документите. Можеш да го направиш с ПИН или биометрия.

<img alt=""стъпка 11"">

### Как да стана клиент онлайн?

#### Стъпка 1

Избери Стани клиент , ако не си клиент на Банка ДСК. Следвай описаните стъпки за регистрация.

<img alt=""Активиране на DSK Mobile 13"">

#### Стъпка 2

Избери продукт за банкиране. Сметка с карта включва:

- Сметка без такса за отриване

- Дебитна карта без такси

<img alt=""за заплата-blink"">

#### Стъпка 3

Попълни твоето ЕГН и се запознай с Общите условия.

<img alt=""Активиране на DSK Mobile 11"">

#### Стъпка 4

Добави твоя мобилен номер и въведи кода, който ще изпратим на него.

<img alt=""Активиране на DSK Mobile 1"">

#### Стъпка 5

Добави твоя имейл и въведи кода, който ще изпратим на него.

<img alt=""Активиране на DSK Mobile 10"">

#### Стъпка 6

Предстои идентификация, която те предпазва от кражба на самоличност:

- Снимка на лична карта

- Селфи в приложението

<img alt=""Активиране на DSK Mobile 9"">

#### Стъпка 7

Първо заснеми личната си карта от двете страни. След това си направи селфи, като следваш инструкциите.

<img alt=""Как да се регистрирам в DSK Mobile 6"">

#### Стъпка 8

Избери отговор на трите въпроса.

<img alt=""Активиране на DSK Mobile 8"">

#### Стъпка 9

Избери град и офис от списъка, за да знаем къде да доставим твоята дебитна карта.

<img alt=""Активиране на DSK Mobile 7"">

#### Стъпка 10

Създай сигурна парола за вход в DSK Mobile.

<img alt=""Активиране на DSK Mobile 6"">

#### Стъпка 11

Влез с твоя имейл и създадената парола.

<img alt=""Активиране на DSK Mobile 5"">

#### Стъпка 12

Активирай биометрия, ако искаш да използваш лицево разпознаване или пръстов отпечатък за вход и потвърждаване на операции.

<img alt=""Активиране на DSK Mobile 4"">

#### Стъпка 13

Създай ПИН код с 6 цифри.

<img alt=""Активиране на DSK Mobile 3"">

#### Стъпка 14

За да станеш клиент, е необходимо да подпишеш документите. Можеш да го направиш с ПИН или биометрия.

<img alt=""Активиране на DSK Mobile 2"">

* В момента DSK Mobile е достъпно за лица над 18 години с българско гражданство. Предстои приложението да е достъпно за всички клиенти.

<img alt=""surprise icon"">

#### Ново банкиране, нова кола Не пропускай шанса да спечелиш чисто новото Peugeot 5008 GT или една от 350 специални награди всяка седмица. Научи повече

тук .

<img alt=""Извършваш справки"">

Услуги

<img alt=""Управляваш карти и услуги"">

Видеа

<img alt=""Следиш своите продукти и услуги"">

Въпроси

### Защо правим промяна?

Освен с нови функции, които можеш да видиш по-долу, DSK Mobile идва с подобрен дизайн и изцяло нова платформа , в която ще можем да добавяме нови услуги много по-бързо.

Предстои DSK Mobile да замени DSK Smart , като поетапно клиентите ще получат известия за преминаване към новото банкиране.

### Защо DSK Mobile е по-удобно?

#### Добавяш карта в дигитален портфейл

Плащай лесно на ПОС терминал с мобилния си телефон

<img alt=""добавяне на карта в портфейл"">

#### Променяш лимити по карти

Ти определяш какъв да бъде твоят дневен лимит

<img alt=""промяна на лимити"">

#### Блокираш картата си

Ако изгубиш картата си или се притесняваш от злоупотреба, можеш да я блокираш с един клик

<img alt=""блокиране на карта"">

#### Заявяваш кредит

Виж каква сума можеш да получиш с бутон Виж сега на начален екран в приложението

<img alt=""Създай превод"">

#### Правиш преводи по мобилен номер

С blink P2P правиш мигновени преводи, без такса дори към други банки.

<img alt=""преводи по мобилен провод"">

#### Правиш преводи по IBAN

Отбележи Запази получател , ако правиш регулярни плащания, така ще правиш преводи, без да въвеждаш данните на получателя отново

<img alt=""превод в подходяща валута"">

#### Правиш преводи между собствени сметки

Прехвърляй средства между своите сметки за секунди

<img alt=""превод между собствени сметки"">

#### Потвърждаваш онлайн плащания

Потвърждаваш трансакции само с няколко клика

<img alt=""потвърждение на онлайн плащания"">

#### Правиш валутни преводи

DSK Mobile автоматично избира подходящия вид превод според сметката и валутата на получателя и показва необходимите полета за данни

<img alt=""превод в подходяща валута"">

### Очаквай скоро в приложението:

<img alt="""">

Личен бюджет – категоризация на разходи, опция за лимити

<img alt="""">

Джобове за спестявания

<img alt=""documents icon"">

Плащане на местни данъци и такси

<img alt=""credit card icon"">

Допълнителни данни за картови трансакции

### Обучителни видеа

<img alt=""Стани клиент онлайн"">

### Как да стана клиент онлайн с DSK Mobile?

## Как да стана клиент онлайн с DSK Mobile?

<img alt=""Активиране на мобилно банкиране"">

### Как да активирам DSK Mobile?

## Как да активирам DSK Mobile?

### Имаш въпроси?

<img alt=""accordion""> Какво ще стане с DSK Smart?

DSK Mobile ще замени изцяло DSK Smart . Всички клиенти ще бъдат предварително уведомени и ще могат да получат съдействие при преминаване към новото мобилно банкиране . Предстои да предоставим допълнителна информация и дата на ограничаване на достъпа до DSK Smart .

Също така, предстои достъпът до DSK Mobile да бъде отворен за чужденци и лица под 18 години . Когато това се случи, ще се погрижим да комуникираме това към съответните клиенти.

<img alt=""accordion""> Ще мога ли да използвам ДСК Директ, след като активирам DSK Mobile?

Твоят достъп до ДСК Директ ще се запази заради спецификата на услугите, които предлага. Предстои те да бъдат добавени като функционалности в DSK Mobile.

Можеш да използваш и новото онлайн банкиране DSK Online , което е напълно аналогично на DSK Mobile и е предназначено за ползване на десктоп устройства. За да се влезеш, е необходимо да имаш регистрация в мобилното банкиране и да използваш неговите данни за достъп – имейл и парола.

<img alt=""accordion""> Ще бъде ли налична в DSK Mobile информацията ми за плащания в DSK Smart - бланки, история на трансакции, лимити по карти и др.?

Историята на трансакциите до 2 години назад и лимитите по карти от DSK Smart са налични в DSK Mobile . Предстои да добавим и опция за бланки.

<img alt=""accordion""> Ще бъдат ли налични запазените битови сметки от DSK Smart?

Да, твоите запазени битови сметки от DSK Smart са налични в DSK Mobile . Ще ги намериш в меню Преводи > Битови сметки .

<img alt=""accordion""> Ще мога ли да ползвам онлайн банкиране, ако нямам достъп до DSK Mobile?

Твоят достъп до ДСК Директ ще се запази , докато неговите функционалности не бъдат прехвърлени в DSK Mobile.

Новото онлайн банкиране DSK Online e достъпно след регистрация в DSK Mobile .

<img alt=""accordion""> Защо снимам лична карта и лице при активирането на DSK Mobile?

За твоя сигурност е необходимо да се идентифицираш, за да имаш достъп до финансовите си продукти . По същата причина във всеки банков офис показваш личната си карта. Така гарантираме, че само ти можеш да управляваш твоите сметки и да ползваш банковите ни услуги .

<img alt=""accordion""> Защо трябва да разреша достъп до контактите в телефона си?

За да правиш мигновени преводи по мобилен номер blink P2P , които са без такса към твоята и към други банки. Този вид преводи не изисква въвеждането на IBAN , а само избор на мобилен номер от контактите ти. Така изпращаш пари за секунди, дори да имаш само телефон на получателя.

Нужно е само той също да е разрешил ползването на услугата . Това ще видиш лесно в приложението, защото до името му се визуализира знакът за превод по мобилен номер .

<img alt=""accordion""> Какво да направя, ако срещна затруднения с активацията?

Винаги сме на линия да помогнем. Можеш да ни пишеш в чата на сайта и по имейл, да се обадиш или да потърсиш съдействие в най-близкия офис.

<img alt=""accordion""> Мога ли да се впиша в DSK Mobile с потребителско име и парола от DSK Smart/ДСК Директ?

DSK Mobile е различна платформа, за която е необходимо да се създадат нови данни за вход . Ще имаш тази възможност, докато се регистрираш в приложението.

Не забравяй да бъдеш предпазлив за фишинг измами - не споделяй данните си за DSK Smart или ДСК Директ в други платформи. Ние никога няма да поискаме такава информация от теб с имейл или съобщение.

<img alt=""accordion""> Какво ще стане, ако използвам телефон с по-стара операционна система, която не поддържа новото приложение?

DSK Mobile е съвместимо с телефони с версия на операционната система, която е над и включително Android 10 и iOS 14 .

Няма да можеш да използваш приложението с по-стара версия, но можеш да продължиш да ползваш ДСК Директ, както досега.

<img alt=""accordion""> Мога ли да използвам DSK Mobile на устройство, което не поддържа Google Play или App Store?

Към момента не можеш да свалиш DSK Mobile на устройство, което не поддържа Google Play или App Store. В този случай, можеш да продължиш да използваш ДСК Директ.

<img alt=""accordion""> Ще имам ли нужда от DSK mToken или SMS код за потвърждаване на онлайн плащания с карта?

Вече няма нужда да използваш mToken или SMS код , защото потвърждаваш изцяло в приложението . Когато стартираш онлайн плащане с карта, получаваш нотификация, която отваря DSK Mobile и одобряваш трансакцията с биомертрия или ПИН . Ако си изключил нотификациите си, чакащото плащане ще те очаква на начален екран.

<img alt=""accordion""> Мога ли да плащам данъци и такси в DSK Mobile?

Да, необходимо е единствено да имаш IBAN на сметката, по която заплащаш съответния данък или такса. Отвори меню Преводи , избери Към банкова сметка , въведи IBAN . Системата разпознава този тип сметки и ако е необходимо, ще се появят допълнителни полета за попълване.

<img alt=""accordion""> Мога ли да кандидатствам за кредит в DSK Mobile?

Да, можеш да заявиш кредит изцяло онлайн за 5 минути . Избери бутон Виж сега от банера на начален екран, за да разбереш за каква сума си одобрен. Следвай стъпките , избери параметри и подпиши онлайн със SMS код . Парите пристигат по сметката ти и си готов, без да посещаваш офис.

<img alt=""accordion""> Какво да направя, ако съм започнал кандидатстване за кредит в DSK Smart?

Ако вече си заявил сума за кредит в DSK Smart, наш колега ще се свърже с теб на посочения телефонен номер, за да финализирате заявката ти.

Ако все още не си заявил сума , можеш да кандидатстваш в DSK Mobile с изцяло онлайн процес без съдействие от служител.

<img alt=""accordion""> Мога ли да използвам DSK Mobile на две устройства?

DSK Mobile може да се използва само на едно устройство. Така гарантираме, че само ти имаш достъп до профила и финансите си.

<img alt=""accordion""> Какво да правя, ако забравя или искам да сменя ПИН кода или паролата си за DSK Mobile?

Ако не можеш да влезеш в профила си , е нужно да деинсталираш приложението. Свали DSK Mobile отново, отвори го и използвай Вход > Забравена парола на начален екран.

Ако искаш да смениш ПИН или парола , избери иконата за Профил в левия горен ъгъл на DSK Mobile. Избери Профил и сигурност , където ще видиш опциите за промяна.

Още въпроси",DSK Mobile
